"yyyy","mm","day","HH_UTC","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,23,15,30,1.84,0.0067,-999,0.86968,-2.69417,1.28700038850033,0.168017,51.5824
2021,7,23,16,0,1.84,0.0067,-999,1.4489,-8.42165,0.865985565699568,0.24533,58.3193
2021,7,23,16,30,1.84,0.0067,-999,1.82196,-7.51532,0.944633262171093,0.247232,68.7538
2021,7,23,17,0,1.84,0.0067,-999,0.93751,-3.82059,1.05335179308719,0.189076,38.893
2021,7,23,17,30,1.84,0.0067,-999,1.51934,-4.68043,0.773462992004142,0.189444,53.0716
2021,7,23,18,0,1.84,0.0067,-999,1.54087,-8.26602,1.19965411681868,0.223719,43.3555
2021,7,23,18,30,1.84,0.0067,-999,1.81221,-8.81313,0.850356395871754,0.223242,54.9127
2021,7,23,19,0,1.84,0.0067,-999,1.80685,-11.7892,0.998626556826925,0.226366,47.0503
2021,7,23,19,30,1.84,0.0067,-999,1.80567,-14.3104,0.827554227830418,0.238151,47.1615
2021,7,23,20,0,1.84,0.0067,-999,1.92887,-25.5987,0.920321139602911,0.264787,46.745
2021,7,23,20,30,1.84,0.0067,-999,1.87071,-30.8728,0.763885462618579,0.256374,41.9336
2021,7,23,21,0,1.84,0.0067,-999,1.53368,-26.4893,0.788409791922957,0.228069,39.0192
2021,7,23,21,30,1.84,0.0067,-999,1.72991,-25.365,0.602233343480748,0.192037,46.2862
2021,7,23,22,0,1.84,0.0067,-999,1.48392,-15.8728,0.548070250971534,0.148447,50.3264
2021,7,23,22,30,1.84,0.0067,-999,1.41211,-21.0322,0.514578468263102,0.174119,50.8009
2021,7,23,23,0,1.84,0.0067,-999,1.30916,-26.1242,0.50622228319188,0.160201,45.0102
2021,7,23,23,30,1.84,0.0067,-999,1.5094,-23.5713,0.594621728496361,0.182941,47.0713
2021,7,24,0,0,1.84,0.0067,-999,1.57155,-45.8995,0.521362637710068,0.211948,57.5169
2021,7,24,0,30,1.84,0.0067,-999,1.42932,-48.3213,0.453180979300765,0.203287,58.7414
2021,7,24,1,0,1.84,0.0067,-999,1.4071,-46.9334,0.421381062697412,0.1958,61.6942
2021,7,24,1,30,1.84,0.0067,-999,1.37766,-35.942,0.428269774791544,0.195736,56.5837
2021,7,24,2,0,1.84,0.0067,-999,1.61488,-54.3969,0.413250529340254,0.195809,65.7569
2021,7,24,2,30,1.84,0.0067,-999,1.39918,-41.1925,0.476819672412957,0.190403,58.1827
2021,7,24,3,0,1.84,0.0067,-999,1.3438,-34.8495,0.446091918779079,0.178107,61.13
2021,7,24,3,30,1.84,0.0067,-999,1.31671,-41.4591,0.401471045033138,0.175524,60.5458
2021,7,24,4,0,1.84,0.0067,-999,1.27814,-26.9016,0.387669962726028,0.151545,49.3598
2021,7,24,4,30,1.84,0.0067,-999,1.35798,-31.895,0.388095349108953,0.159798,56.9292
2021,7,24,5,0,1.84,0.0067,-999,1.30551,-87.0817,0.370191842157549,0.184096,70.1841
2021,7,24,5,30,1.84,0.0067,-999,1.43788,-62.7624,0.400800449101545,0.180933,65.5
2021,7,24,6,0,1.84,0.0067,-999,1.51615,-37.8327,0.451063188478067,0.180476,65.2223
2021,7,24,6,30,1.84,0.0067,-999,1.48557,-55.4426,0.402883357809677,0.192213,67.1492
2021,7,24,7,0,1.84,0.0067,-999,1.45047,-14.1833,0.426833691266282,0.148706,72.8464
2021,7,24,7,30,1.84,0.0067,-999,1.76202,-46.6877,0.515022329612998,0.242525,66.6816
2021,7,24,8,0,1.84,0.0067,-999,1.88295,-33.7905,0.533260724224089,0.220869,71.0692
2021,7,24,8,30,1.84,0.0067,-999,1.58854,-16.1105,0.630448253229399,0.204584,82.3116
2021,7,24,9,0,1.84,0.0067,-999,1.67545,-22.9587,0.916001091702406,0.276317,89.7133
2021,7,24,9,30,1.84,0.0067,-999,1.73708,-5.73392,0.861896165439898,0.172397,106.303
2021,7,24,10,0,1.84,0.0067,-999,1.86099,-16.1306,0.927507951448396,0.255044,91.8019
2021,7,24,10,30,1.84,0.0067,-999,2.18158,-10.0162,0.826181578104959,0.237746,80.79
2021,7,24,11,0,1.84,0.0067,-999,2.20204,-32.5963,0.920130968938661,0.329925,77.1864
2021,7,24,11,30,1.84,0.0067,-999,2.19628,-26.2654,0.98026527022026,0.340465,85.0409
2021,7,24,12,0,1.84,0.0067,-999,2.29619,-17.1127,0.997134895588355,0.314998,82.3573
2021,7,24,12,30,1.84,0.0067,-999,2.60431,-21.556,0.835905497050953,0.33986,66.7397
2021,7,24,13,0,1.84,0.0067,-999,2.4858,-13.4721,0.9501436733463,0.273751,68.6656
2021,7,24,13,30,1.84,0.0067,-999,1.92231,-5.07327,1.11360226292874,0.203009,83.9678
2021,7,24,14,0,1.84,0.0067,-999,1.55965,-11.2659,0.890787853531917,0.228684,91.7543
2021,7,24,14,30,1.84,0.0067,-999,1.43933,-12.8606,0.777602083330542,0.276571,84.9106
2021,7,24,15,0,1.84,0.0067,-999,1.11863,-0.180479,0.815107354892593,-999,48.6338
2021,7,24,15,30,1.84,0.0067,-999,1.39947,-20.4973,0.881367119876842,0.239999,40.4994
2021,7,24,16,0,1.84,0.0067,-999,1.40242,-11.6459,0.89696488225571,0.200052,37.9374
2021,7,24,16,30,1.84,0.0067,-999,1.46327,-12.5287,0.651275671279067,0.152794,54.3171
2021,7,24,17,0,1.84,0.0067,-999,0.71059,-0.520933,1.27905042902929,-999,123.756
2021,7,24,17,30,1.84,0.0067,-999,3.10313,-197.038,1.23886641733481,0.298021,218.762
2021,7,24,18,0,1.84,0.0067,-999,3.42357,-100.813,0.941778105500441,0.344452,225.526
2021,7,24,18,30,1.84,0.0067,-999,2.96955,-43.035,1.29563883856575,0.274637,218.8
2021,7,24,19,0,1.84,0.0067,-999,3.51817,-99.789,1.19210318345351,0.350562,233.815
2021,7,24,19,30,1.84,0.0067,-999,2.03437,-27.4018,0.813183866047526,0.201528,234.043
2021,7,24,20,0,1.84,0.0067,-999,2.09955,-41.5208,0.981434664152434,0.229932,245.715
2021,7,24,20,30,1.84,0.0067,-999,2.05834,-17.1433,0.835531567327052,0.15717,243.015
2021,7,24,21,0,1.84,0.0067,-999,2.03896,-24.9967,0.886597428374344,0.193679,238.748
2021,7,24,21,30,1.84,0.0067,-999,1.80405,-20.4036,0.61259285010519,0.177327,234.042
2021,7,24,22,0,1.84,0.0067,-999,1.99625,-39.1873,0.535620201262051,0.210015,240.831
2021,7,24,22,30,1.84,0.0067,-999,2.33543,-50.3798,0.746495813785985,0.217623,229.578
2021,7,24,23,0,1.84,0.0067,-999,2.30249,-53.2176,0.687016739242939,0.22164,222.702
2021,7,24,23,30,1.84,0.0067,-999,2.46592,-61.3527,0.854718082176808,0.224655,237.962
2021,7,25,0,0,1.84,0.0067,-999,2.20924,-77.1334,0.743454773338634,0.22467,237.169
2021,7,25,0,30,1.84,0.0067,-999,1.87108,-58.4042,0.559483690557643,0.212117,212.66
2021,7,25,1,0,1.84,0.0067,-999,1.94917,-110.729,0.585326404666661,0.214217,209.947
2021,7,25,1,30,1.84,0.0067,-999,1.98658,-44.9568,0.623547111291521,0.17905,218.348
2021,7,25,2,0,1.84,0.0067,-999,1.85901,-55.293,0.568168108925519,0.193208,230.159
2021,7,25,2,30,1.84,0.0067,-999,1.59435,-100.832,0.596291036323707,0.179731,229.694
2021,7,25,3,0,1.84,0.0067,-999,1.6969,-37.7061,0.510813077358049,0.160183,216.453
2021,7,25,3,30,1.84,0.0067,-999,1.72725,-41.959,0.448993318435809,0.153902,216.266
2021,7,25,4,0,1.84,0.0067,-999,1.79387,-100.087,0.500943110542505,0.178201,221.331
2021,7,25,4,30,1.84,0.0067,-999,1.55204,-38.6458,0.488400450450243,0.145614,224.147
2021,7,25,5,0,1.84,0.0067,-999,1.28332,-35.313,0.411701348066775,0.119632,229.899
2021,7,25,5,30,1.84,0.0067,-999,1.43712,-43.4719,0.461877689437366,0.103304,208.001
2021,7,25,6,0,1.84,0.0067,-999,1.18064,-51.5689,0.429797626796612,0.116203,219.42
2021,7,25,6,30,1.84,0.0067,-999,0.411495,33.2464,0.515643287554488,-999,189.204
2021,7,25,7,0,1.84,0.0067,-999,0.381244,-2.04486,0.451646986041089,-999,151.324
2021,7,25,7,30,1.84,0.0067,-999,1.02432,-13.5382,0.748859132280565,0.115756,212.167
2021,7,25,8,0,1.84,0.0067,-999,1.02259,-8.9134,0.411220135693767,0.131003,175.136
2021,7,25,8,30,1.84,0.0067,-999,1.372,-20.6798,0.854689417273901,0.190705,209.412
2021,7,25,9,0,1.84,0.0067,-999,1.92551,-16.6604,0.662625082531593,0.203893,222.345
2021,7,25,9,30,1.84,0.0067,-999,1.82092,-12.844,0.762129254129508,0.176124,215.313
2021,7,25,10,0,1.84,0.0067,-999,1.35976,-12.8034,0.637643317223665,0.164121,195.407
2021,7,25,10,30,1.84,0.0067,-999,1.27716,-10.9029,0.8157689623907,0.192587,187.9
2021,7,25,11,0,1.84,0.0067,-999,1.34945,-17.0749,0.934682833906775,0.220328,186.763
2021,7,25,11,30,1.84,0.0067,-999,1.43636,-9.75654,0.584741823371648,0.184994,192.845
2021,7,25,12,0,1.84,0.0067,-999,1.05595,-3.03998,0.921989153949221,0.132238,190.005
2021,7,25,12,30,1.84,0.0067,-999,0.796354,-5.95728,0.856615432968611,0.169715,175.902
2021,7,25,13,0,1.84,0.0067,-999,1.32123,-11.9606,1.06716915247771,0.234186,205.471
2021,7,25,13,30,1.84,0.0067,-999,1.92301,-4.9645,1.01111819289339,0.176899,228.703
2021,7,25,14,0,1.84,0.0067,-999,1.41932,-9.30483,1.27130641467744,0.223808,223.495
2021,7,25,14,30,1.84,0.0067,-999,1.13103,-11.1475,1.13417370803594,0.23955,208.159
2021,7,25,15,0,1.84,0.0067,-999,1.50714,-5.85044,1.26353076733414,0.191197,215.918
2021,7,25,15,30,1.84,0.0067,-999,1.6262,-1.78515,1.20512240042246,0.132256,209.918
2021,7,25,16,0,1.84,0.0067,-999,1.6321,-11.1893,1.01802750454003,0.214815,178.688
2021,7,25,16,30,1.84,0.0067,-999,1.20849,-7.3572,1.05253978547131,0.181279,211.792
2021,7,25,17,0,1.84,0.0067,-999,1.47473,-22.157,0.83529815036309,0.210981,177.269
2021,7,25,17,30,1.84,0.0067,-999,1.68202,-22.2544,0.835557897455347,0.241126,187.88
2021,7,25,18,0,1.84,0.0067,-999,1.68343,-13.9327,0.797299818136189,0.224434,175.261
2021,7,25,18,30,1.84,0.0067,-999,1.66931,-11.9833,1.02917928467299,0.201138,210.217
2021,7,25,19,0,1.84,0.0067,-999,1.22416,-9.76431,0.776981981773065,0.18631,185.646
2021,7,25,19,30,1.84,0.0067,-999,0.664752,-23.3649,0.837914076740569,0.167403,126.479
2021,7,25,20,0,1.84,0.0067,-999,1.52609,-107.085,0.738356282562829,0.243953,175.271
2021,7,25,20,30,1.84,0.0067,-999,1.91641,-115.357,1.03323279080757,0.280947,177.774
2021,7,25,21,0,1.84,0.0067,-999,1.04819,-54.2988,0.659304937035967,0.183118,127.443
2021,7,25,21,30,1.84,0.0067,-999,0.899554,-8.61723,0.509726397197555,0.105593,116.097
2021,7,25,22,0,1.84,0.0067,-999,0.420448,-4.59201,0.446133388125121,-999,112.356
2021,7,25,22,30,1.84,0.0067,-999,0.60205,9.95322,0.159620487406849,-999,169.063
2021,7,25,23,0,1.84,0.0067,-999,0.690747,14.5335,0.263122214949631,-999,163.881
2021,7,25,23,30,1.84,0.0067,-999,0.57697,3.91257,0.18585908640688,-999,160.601
2021,7,26,0,0,1.84,0.0067,-999,0.62758,4.09134,0.20088504175274,-999,143.059
2021,7,26,0,30,1.84,0.0067,-999,0.676527,8.26258,0.387681570364133,-999,146.853
2021,7,26,1,0,1.84,0.0067,-999,0.455379,-12.3101,0.412379679421768,-999,132.602
2021,7,26,1,30,1.84,0.0067,-999,0.458338,8.90988,0.180072763070932,-999,140.43
2021,7,26,2,0,1.84,0.0067,-999,0.543821,1.32845,0.120064565963485,-999,123.856
2021,7,26,2,30,1.84,0.0067,-999,0.435843,6.77628,0.29675933009764,-999,144.065
2021,7,26,3,0,1.84,0.0067,-999,0.419838,3.20827,0.260184165544331,-999,148.954
2021,7,26,3,30,1.84,0.0067,-999,0.402969,12.9742,0.162820453260639,-999,117.734
2021,7,26,4,0,1.84,0.0067,-999,0.304666,23.0646,0.234278253365523,-999,116.998
2021,7,26,4,30,1.84,0.0067,-999,0.746093,4.05315,0.384543885661962,-999,107.923
2021,7,26,5,0,1.84,0.0067,-999,0.446288,2.19288,0.161844987565263,-999,135.457
2021,7,26,5,30,1.84,0.0067,-999,0.360501,3.52059,0.151996052580322,-999,151.825
2021,7,26,6,0,1.84,0.0067,-999,0.518427,5.90478,0.148754495730381,-999,150.7
2021,7,26,6,30,1.84,0.0067,-999,0.32642,5.04783,0.200356681944975,-999,120.145
2021,7,26,7,0,1.84,0.0067,-999,0.49313,31.331,0.196773219722604,-999,123.074
2021,7,26,7,30,1.84,0.0067,-999,0.558086,-13.053,0.192211342017062,-999,119.184
2021,7,26,8,0,1.84,0.0067,-999,1.00289,530.488,0.412911612818046,0.122342,178.1
2021,7,26,8,30,1.84,0.0067,-999,1.20806,-49.9422,0.455729086190469,0.18181,185.975
2021,7,26,9,0,1.84,0.0067,-999,1.50764,-12.9173,0.853496338597888,0.171897,213.334
2021,7,26,9,30,1.84,0.0067,-999,1.97542,-7.0684,0.765355472966647,0.156007,221.795
2021,7,26,10,0,1.84,0.0067,-999,1.59414,-5.90116,0.815372920815991,0.153557,215.058
2021,7,26,10,30,1.84,0.0067,-999,1.71148,-4.50257,0.848862768649916,0.156935,196.861
2021,7,26,11,0,1.84,0.0067,-999,2.20662,-20.4526,1.00156377730028,0.259375,205.385
2021,7,26,11,30,1.84,0.0067,-999,2.40721,-21.7259,1.19123885094468,0.26321,211.482
2021,7,26,12,0,1.84,0.0067,-999,2.50957,-13.3967,1.39015107092719,0.250812,216.75
2021,7,26,12,30,1.84,0.0067,-999,2.21498,-5.97637,0.904467799316261,0.200008,228.564
2021,7,26,13,0,1.84,0.0067,-999,2.1614,-16.1365,1.29074784524321,0.273393,212.307
2021,7,26,13,30,1.84,0.0067,-999,2.41722,-11.8074,1.34947397159041,0.259437,222.022
2021,7,26,14,0,1.84,0.0067,-999,2.77094,-18.2229,1.75435173212215,0.318681,217.456
2021,7,26,14,30,1.84,0.0067,-999,2.7465,-20.9502,1.25611305223694,0.326346,207.824
2021,7,26,15,0,1.84,0.0067,-999,2.81453,-18.5355,1.08913268245885,0.3046,223.684
2021,7,26,15,30,1.84,0.0067,-999,2.48832,-21.2519,1.38973018964114,0.315811,218.627
2021,7,26,16,0,1.84,0.0067,-999,2.98205,-17.6924,1.53439238788518,0.306153,227.107
2021,7,26,16,30,1.84,0.0067,-999,2.55582,-13.6982,1.36234356900159,0.274437,233.466
2021,7,26,17,0,1.84,0.0067,-999,2.72897,-14.8128,1.22809201609651,0.264501,224.111
2021,7,26,17,30,1.84,0.0067,-999,2.47238,-18.9015,1.17193003204116,0.274442,217.459
2021,7,26,18,0,1.84,0.0067,-999,2.06657,-27.6562,1.15688806718714,0.246265,192.387
2021,7,26,18,30,1.84,0.0067,-999,2.2519,-21.4084,1.02268763559554,0.228367,209.886
2021,7,26,19,0,1.84,0.0067,-999,2.02899,-8.72344,0.790876096490468,0.200435,222.528
2021,7,26,19,30,1.84,0.0067,-999,2.00383,-16.2434,0.962251006754475,0.225709,216.375
2021,7,26,20,0,1.84,0.0067,-999,1.87654,-16.2443,0.798908004716438,0.207394,213.731
2021,7,26,20,30,1.84,0.0067,-999,1.47179,-19.6431,0.648532188869604,0.174762,204.145
2021,7,26,21,0,1.84,0.0067,-999,1.17464,-20.2393,0.519995192285467,0.152345,194.361
2021,7,26,21,30,1.84,0.0067,-999,1.56367,-38.887,0.456013157704907,0.156463,202.446
2021,7,26,22,0,1.84,0.0067,-999,1.04014,45.5461,0.304624851251502,0.110179,180.224
2021,7,26,22,30,1.84,0.0067,-999,2.52701,-56.5192,1.41331878923334,0.259084,215.185
2021,7,26,23,0,1.84,0.0067,-999,2.49828,-10.7226,0.729628672682208,0.195548,277.949
2021,7,26,23,30,1.84,0.0067,-999,1.525,-9.3117,0.444408595776454,0.142024,268.347
2021,7,27,0,0,1.84,0.0067,-999,1.5375,-9.11924,0.55813260073212,0.146521,227.901
2021,7,27,0,30,1.84,0.0067,-999,1.30314,-4.38405,0.518956645588049,-999,213.131
2021,7,27,1,0,1.84,0.0067,-999,1.82256,-32.8971,0.501980079286021,0.193675,221.63
2021,7,27,1,30,1.84,0.0067,-999,1.97292,-45.6037,0.630545795323385,0.224426,214.661
2021,7,27,2,0,1.84,0.0067,-999,1.81667,-28.8016,0.571958914608383,0.195557,224.885
2021,7,27,2,30,1.84,0.0067,-999,2.0628,-28.7394,0.586157828575205,0.204766,226.523
2021,7,27,3,0,1.84,0.0067,-999,1.99131,-47.4836,0.716939327976922,0.238686,225.512
2021,7,27,3,30,1.84,0.0067,-999,1.89759,-32.4993,0.567027336201704,0.203526,220.459
2021,7,27,4,0,1.84,0.0067,-999,1.9242,-18.5339,0.554176867074042,0.154783,221.576
2021,7,27,4,30,1.84,0.0067,-999,1.76765,-16.5266,0.527702567740579,0.144149,226.532
2021,7,27,5,0,1.84,0.0067,-999,1.51071,-27.0058,0.513672074382091,0.170085,218.58
2021,7,27,5,30,1.84,0.0067,-999,2.05932,-23.5077,0.603269425712923,0.168097,219.022
2021,7,27,6,0,1.84,0.0067,-999,2.1189,-36.8056,0.777120325303617,0.208944,227.409
2021,7,27,6,30,1.84,0.0067,-999,1.95293,-30.3977,0.677527121228368,0.201429,224.392
2021,7,27,7,0,1.84,0.0067,-999,1.98153,-26.087,0.570943955218023,0.205217,220.145
2021,7,27,7,30,1.84,0.0067,-999,2.51353,-39.21,0.821151630333887,0.26287,226.195
2021,7,27,8,0,1.84,0.0067,-999,2.33117,-24.9469,0.917269317049251,0.235727,222.15
2021,7,27,8,30,1.84,0.0067,-999,2.93373,-35.8454,0.872750823545873,0.281954,240.618
2021,7,27,9,0,1.84,0.0067,-999,2.73683,-10.8564,1.27997656228542,0.211537,240.632
2021,7,27,9,30,1.84,0.0067,-999,2.97175,-24.479,1.03000485435749,0.280973,236.297
2021,7,27,10,0,1.84,0.0067,-999,2.79836,-23.4086,1.26514030842433,0.280413,224.529
2021,7,27,10,30,1.84,0.0067,-999,2.15531,-11.7227,1.12409074366797,0.234615,226.749
2021,7,27,11,0,1.84,0.0067,-999,2.28032,-11.7229,0.963998962655043,0.204768,218.618
2021,7,27,11,30,1.84,0.0067,-999,2.28946,-10.0704,1.2668267442709,0.236225,207.894
2021,7,27,12,0,1.84,0.0067,-999,2.45189,-19.8296,1.09087579494643,0.300267,209.821
2021,7,27,12,30,1.84,0.0067,-999,2.74286,-18.6772,1.06765162857554,0.27487,216.581
2021,7,27,13,0,1.84,0.0067,-999,2.18485,-20.9351,0.824343981599914,0.259745,218.799
2021,7,27,13,30,1.84,0.0067,-999,2.31842,-25.3112,1.1315255189345,0.30439,207.597
2021,7,27,14,0,1.84,0.0067,-999,2.21823,-19.843,1.02572900904674,0.238375,230.873
2021,7,27,14,30,1.84,0.0067,-999,2.16352,-40.5491,1.73170725008588,0.276153,216.575
2021,7,27,15,0,1.84,0.0067,-999,1.64931,-11.7531,1.04934265137752,0.194988,242.044
2021,7,27,15,30,1.84,0.0067,-999,1.56192,-5.99002,0.672671539460382,0.156874,244.278
2021,7,27,16,0,1.84,0.0067,-999,1.09236,-9.65047,0.656368037003631,0.147438,208.061
2021,7,27,16,30,1.84,0.0067,-999,1.18544,-4.51943,0.504642447679543,0.11469,227.918
2021,7,27,17,0,1.84,0.0067,-999,1.29265,-181.357,0.91652441320458,0.219323,153.708
2021,7,27,17,30,1.84,0.0067,-999,3.20693,-211.13,2.10047375608456,0.381197,226.807
2021,7,27,18,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,18,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,19,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,19,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,20,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,20,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,21,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,21,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,22,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,22,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,23,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,27,23,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,0,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,0,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,1,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,1,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,2,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,2,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,3,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,3,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,4,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,4,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,5,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,5,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,6,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,6,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,7,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,7,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,8,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,8,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,9,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,9,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,10,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,10,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,11,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,11,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,12,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,12,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,13,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,13,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,14,0,1.84,0.0067,-999,3.82037,-16.2213,1.35352872152755,0.278983,246.112
2021,7,28,14,30,1.84,0.0067,-999,5.48301,-71.3918,1.65183534288379,0.473123,245.135
2021,7,28,15,0,1.84,0.0067,-999,5.03857,-78.4774,1.78034547209243,0.507312,231.558
2021,7,28,15,30,1.84,0.0067,-999,4.71079,-72.0402,1.7605851300065,0.456526,239.268
2021,7,28,16,0,1.84,0.0067,-999,4.99066,-71.9337,1.54623090125634,0.475682,243.5
2021,7,28,16,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,17,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,17,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,18,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,18,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,19,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,19,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,20,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,20,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,21,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,21,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,22,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,22,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,23,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,28,23,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,0,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,0,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,1,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,1,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,2,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,2,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,3,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,3,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,4,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,4,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,5,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,5,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,6,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,6,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,7,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,7,30,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,8,0,1.84,0.0067,-999,-999,-999,-999,-999,-999
2021,7,29,8,30,1.84,0.0067,-999,4.01882,-103.841,1.54672234095199,0.420592,240.826
2021,7,29,9,0,1.84,0.0067,-999,4.85056,-125.69,1.75984090189994,0.434739,245.164
2021,7,29,9,30,1.84,0.0067,-999,5.02779,-105.131,1.83372298889445,0.446973,244.214
2021,7,29,10,0,1.84,0.0067,-999,5.11311,-110.763,1.58841115584096,0.455257,246.15
2021,7,29,10,30,1.84,0.0067,-999,5.75556,-127.261,1.59084254406274,0.507353,252.939
2021,7,29,11,0,1.84,0.0067,-999,4.77519,-74.1726,1.57723492226111,0.440984,246.019
2021,7,29,11,30,1.84,0.0067,-999,5.63899,-68.6519,1.56867778718257,0.433614,250.002
2021,7,29,12,0,1.84,0.0067,-999,4.60615,-82.7743,1.57092966106061,0.489294,241.66
2021,7,29,12,30,1.84,0.0067,-999,4.34774,-74.7173,1.24939185206243,0.375174,251.2
2021,7,29,13,0,1.84,0.0067,-999,5.48605,-53.2609,1.57910417642409,0.424247,251.136
2021,7,29,13,30,1.84,0.0067,-999,4.65797,-55.3343,1.48741386305224,0.431695,248.228
2021,7,29,14,0,1.84,0.0067,-999,4.82071,-65.0372,1.74527361751675,0.456927,248.544
2021,7,29,14,30,1.84,0.0067,-999,4.92067,-98.6905,1.46825065979893,0.451751,249.51
2021,7,29,15,0,1.84,0.0067,-999,4.60451,-68.8186,1.71611771158041,0.41741,262.266
2021,7,29,15,30,1.84,0.0067,-999,3.33874,-25.2296,1.19188925660063,0.288651,263.345
2021,7,29,16,0,1.84,0.0067,-999,4.04816,-24.9666,1.26340413170133,0.330787,251.409
2021,7,29,16,30,1.84,0.0067,-999,3.37781,-26.6455,1.23473478933737,0.31625,257.162
2021,7,29,17,0,1.84,0.0067,-999,3.9682,-55.3356,1.41071613019771,0.418231,247.328
2021,7,29,17,30,1.84,0.0067,-999,4.32488,-55.6876,1.32102611632019,0.386617,251.842
